POINT_ID	SLOPE	NORTHIN_M	EASTING_M	SRTM_M	NGDC_M	LAT	LON	COWCOD
42787	lower slope	46000	675500	-1506	-1450	32.33837	-118.56804	
42637	lower slope	48000	529500	-9999	-1177	32.38414	-120.11756	
42638	lower slope	48000	531500	-9999	-927	32.38389	-120.09631	
42639	lower slope	48000	533500	-1356	-972	32.38364	-120.07506	
42640	lower slope	48000	535500	-1442	-1401	32.38338	-120.05382	
42641	lower slope	48000	537500	-1464	-1392	32.38312	-120.03257	
42642	lower slope	48000	539500	-1566	-1299	32.38285	-120.01132	
42643	lower slope	48000	541500	-1169	-1154	32.38258	-119.99008	
42644	lower slope	48000	543500	-1044	-1024	32.38231	-119.96883	
42645	lower slope	48000	545500	-1031	-969	32.38203	-119.94759	
42646	lower slope	48000	547500	-943	-915	32.38175	-119.92634	
42647	lower slope	48000	549500	-924	-937	32.38147	-119.90510	
42648	lower slope	48000	551500	-871	-900	32.38118	-119.88385	
42649	lower slope	48000	553500	-890	-831	32.38089	-119.86261	
42650	lower slope	48000	555500	-929	-981	32.38059	-119.84136	
42651	lower slope	48000	557500	-978	-967	32.38029	-119.82012	
42652	lower slope	48000	559500	-1016	-1029	32.37999	-119.79888	
42653	lower slope	48000	561500	-1163	-1181	32.37969	-119.77763	
42654	lower slope	48000	563500	-1359	-1345	32.37938	-119.75639	
42655	lower slope	48000	565500	-1318	-1315	32.37907	-119.73515	
42656	lower slope	48000	567500	-1313	-1305	32.37875	-119.71391	
42657	lower slope	48000	569500	-1248	-1255	32.37843	-119.69267	
42658	lower slope	48000	571500	-795	-596	32.37811	-119.67142	
42659	lower slope	48000	573500	-464	-469	32.37778	-119.65018	
42660	lower slope	48000	575500	-474	-471	32.37745	-119.62894	
42661	lower slope	48000	577500	-507	-495	32.37712	-119.60770	Yes
42662	lower slope	48000	579500	-857	-1282	32.37678	-119.58646	Yes
42663	lower slope	48000	581500	-1371	-1360	32.37644	-119.56522	Yes
42664	lower slope	48000	583500	-1434	-1404	32.37609	-119.54398	Yes
42665	lower slope	48000	585500	-1460	-1440	32.37574	-119.52275	Yes
42666	lower slope	48000	587500	-1487	-1483	32.37539	-119.50151	Yes
42667	lower slope	48000	589500	-1502	-1496	32.37504	-119.48027	Yes
42668	lower slope	48000	591500	-1310	-1240	32.37468	-119.45903	Yes
42669	lower slope	48000	593500	-1260	-1293	32.37432	-119.43779	Yes
42670	lower slope	48000	595500	-1339	-1379	32.37395	-119.41656	Yes
42671	lower slope	48000	597500	-1538	-1531	32.37358	-119.39532	Yes
42672	upper slope	48000	599500	-1506	-1484	32.37321	-119.37408	Yes
42673	upper slope	48000	601500	-1480	-1468	32.37283	-119.35285	Yes
42674	upper slope	48000	603500	-1498	-1470	32.37245	-119.33161	Yes
42675	upper slope	48000	605500	-1460	-1405	32.37207	-119.31038	Yes
42676	upper slope	48000	607500	-1296	-1186	32.37168	-119.28914	Yes
42677	upper slope	48000	609500	-770	-736	32.37129	-119.26791	Yes
42678	upper slope	48000	611500	-589	-573	32.37089	-119.24668	Yes
42679	upper slope	48000	613500	-460	-375	32.37049	-119.22544	Yes
42680	upper slope	48000	615500	-378	-395	32.37009	-119.20421	Yes
42681	upper slope	48000	617500	-555	-495	32.36969	-119.18298	Yes
42682	upper slope	48000	619500	-607	-546	32.36928	-119.16174	Yes
42683	upper slope	48000	621500	-626	-528	32.36886	-119.14051	Yes
42684	upper slope	48000	623500	-570	-502	32.36845	-119.11928	Yes
42685	upper slope	48000	625500	-565	-465	32.36803	-119.09805	Yes
42686	upper slope	48000	627500	-495	-359	32.36761	-119.07682	Yes
42687	upper slope	48000	629500	-352	-324	32.36718	-119.05559	Yes
42688	upper slope	48000	631500	-340	-309	32.36675	-119.03436	Yes
42689	upper slope	48000	633500	-521	-444	32.36631	-119.01313	Yes
42690	upper slope	48000	635500	-564	-368	32.36588	-118.99190	Yes
42691	upper slope	48000	637500	-369	-323	32.36544	-118.97068	Yes
42692	upper slope	48000	639500	-298	-265	32.36499	-118.94945	Yes
42693	upper slope	48000	641500	-372	-318	32.36454	-118.92822	Yes
42694	upper slope	48000	643500	-496	-522	32.36409	-118.90699	Yes
42695	upper slope	48000	645500	-594	-598	32.36364	-118.88577	Yes
42696	upper slope	48000	647500	-756	-790	32.36318	-118.86454	Yes
42697	upper slope	48000	649500	-921	-959	32.36271	-118.84332	Yes
42698	upper slope	48000	651500	-1197	-1150	32.36225	-118.82209	
42699	lower slope	48000	653500	-1353	-1371	32.36178	-118.80087	
42700	lower slope	48000	655500	-1505	-1540	32.36131	-118.77964	
42701	lower slope	48000	657500	-1570	-1591	32.36083	-118.75842	
42702	lower slope	48000	659500	-9999	-9999	32.36035	-118.73720	
42703	lower slope	48000	661500	-9999	-9999	32.35986	-118.71598	
42704	lower slope	48000	663500	-9999	-9999	32.35938	-118.69475	
42705	lower slope	48000	665500	-9999	-9999	32.35889	-118.67353	
42706	lower slope	48000	667500	-9999	-9999	32.35839	-118.65231	
42707	lower slope	48000	669500	-9999	-9999	32.35789	-118.63109	
42708	lower slope	48000	671500	-1599	-9999	32.35739	-118.60987	
42709	lower slope	48000	673500	-1545	-1439	32.35689	-118.58865	
42710	lower slope	48000	675500	-1388	-1347	32.35638	-118.56744	
42711	lower slope	48000	677500	-1239	-1249	32.35586	-118.54622	
42712	upper slope	48000	679500	-943	-831	32.35535	-118.52500	
42713	upper slope	48000	681500	-566	-570	32.35483	-118.50378	
42714	upper slope	48000	683500	-560	-579	32.35431	-118.48257	
42715	upper slope	48000	685500	-502	-540	32.35378	-118.46135	
42551	lower slope	50000	527500	-1482	-1590	32.40242	-120.13852	
42552	lower slope	50000	529500	-1006	-1272	32.40217	-120.11726	
42553	lower slope	50000	531500	-879	-1224	32.40192	-120.09601	
42554	lower slope	50000	533500	-1298	-1346	32.40167	-120.07476	
42555	lower slope	50000	535500	-1388	-1363	32.40141	-120.05351	
42556	lower slope	50000	537500	-1240	-1161	32.40114	-120.03226	
42557	lower slope	50000	539500	-1066	-1044	32.40088	-120.01101	
42558	lower slope	50000	541500	-963	-1005	32.40061	-119.98976	
42559	lower slope	50000	543500	-899	-911	32.40034	-119.96851	
42560	lower slope	50000	545500	-923	-935	32.40006	-119.94726	
42561	lower slope	50000	547500	-862	-864	32.39978	-119.92601	
42562	lower slope	50000	549500	-870	-878	32.39949	-119.90476	
42563	lower slope	50000	551500	-863	-887	32.39921	-119.88351	
42564	lower slope	50000	553500	-865	-819	32.39891	-119.86226	
42565	lower slope	50000	555500	-940	-979	32.39862	-119.84102	
42566	lower slope	50000	557500	-1016	-979	32.39832	-119.81977	
42567	lower slope	50000	559500	-1160	-1087	32.39802	-119.79852	
42568	lower slope	50000	561500	-1357	-1372	32.39771	-119.77727	
42569	lower slope	50000	563500	-1341	-1338	32.39740	-119.75603	
42570	lower slope	50000	565500	-1327	-1318	32.39709	-119.73478	
42571	lower slope	50000	567500	-1316	-1311	32.39678	-119.71353	
42572	lower slope	50000	569500	-1311	-1303	32.39646	-119.69229	
42573	lower slope	50000	571500	-1210	-1211	32.39613	-119.67104	
42574	lower slope	50000	573500	-554	-529	32.39581	-119.64980	
42575	lower slope	50000	575500	-489	-505	32.39547	-119.62855	
42576	lower slope	50000	577500	-535	-527	32.39514	-119.60731	Yes
42577	lower slope	50000	579500	-779	-1141	32.39480	-119.58606	Yes
42578	lower slope	50000	581500	-1397	-1376	32.39446	-119.56482	Yes
42579	lower slope	50000	583500	-1387	-1390	32.39412	-119.54358	Yes
42580	lower slope	50000	585500	-1422	-1409	32.39377	-119.52233	Yes
42581	lower slope	50000	587500	-1452	-1453	32.39342	-119.50109	Yes
42582	lower slope	50000	589500	-1487	-1492	32.39306	-119.47985	Yes
42583	lower slope	50000	591500	-1244	-1184	32.39270	-119.45861	Yes
42584	lower slope	50000	593500	-1265	-1262	32.39234	-119.43736	Yes
42585	upper slope	50000	595500	-1378	-1429	32.39197	-119.41612	Yes
42586	upper slope	50000	597500	-1387	-1450	32.39160	-119.39488	Yes
42587	upper slope	50000	599500	-1328	-1410	32.39123	-119.37364	Yes
42588	upper slope	50000	601500	-1370	-1377	32.39085	-119.35240	Yes
42589	upper slope	50000	603500	-1322	-1322	32.39047	-119.33116	Yes
42590	upper slope	50000	605500	-1238	-1278	32.39009	-119.30992	Yes
42591	upper slope	50000	607500	-950	-755	32.38970	-119.28868	Yes
42592	upper slope	50000	609500	-546	-615	32.38931	-119.26745	Yes
42593	upper slope	50000	611500	-359	-368	32.38891	-119.24621	Yes
42594	upper slope	50000	613500	-343	-324	32.38851	-119.22497	Yes
42595	upper slope	50000	615500	-369	-374	32.38811	-119.20373	Yes
42596	upper slope	50000	617500	-407	-386	32.38771	-119.18250	Yes
42597	upper slope	50000	619500	-388	-273	32.38730	-119.16126	Yes
42598	upper slope	50000	621500	-283	-271	32.38688	-119.14002	Yes
42599	upper slope	50000	623500	-348	-323	32.38647	-119.11879	Yes
42600	upper slope	50000	625500	-355	-322	32.38605	-119.09755	Yes
42601	upper slope	50000	627500	-308	-304	32.38562	-119.07632	Yes
42602	shelf	50000	629500	-170	-168	32.38520	-119.05509	Yes
42603	upper slope	50000	631500	-223	-219	32.38477	-119.03385	Yes
42604	upper slope	50000	633500	-158	-134	32.38433	-119.01262	Yes
42605	upper slope	50000	635500	-195	-120	32.38389	-118.99139	Yes
42606	upper slope	50000	637500	-187	-126	32.38345	-118.97015	Yes
42607	upper slope	50000	639500	-236	-231	32.38301	-118.94892	Yes
42608	upper slope	50000	641500	-332	-406	32.38256	-118.92769	Yes
42609	upper slope	50000	643500	-488	-547	32.38211	-118.90646	Yes
42610	upper slope	50000	645500	-645	-697	32.38165	-118.88523	Yes
42611	upper slope	50000	647500	-836	-829	32.38119	-118.86400	Yes
42612	upper slope	50000	649500	-1021	-1018	32.38073	-118.84277	Yes
42613	upper slope	50000	651500	-1230	-1259	32.38026	-118.82154	
42614	lower slope	50000	653500	-1428	-1423	32.37979	-118.80031	
42615	lower slope	50000	655500	-1540	-1574	32.37932	-118.77908	
42616	lower slope	50000	657500	-9999	-9999	32.37884	-118.75786	
42617	lower slope	50000	659500	-9999	-9999	32.37836	-118.73663	
42618	lower slope	50000	661500	-9999	-9999	32.37788	-118.71540	
42619	lower slope	50000	663500	-9999	-9999	32.37739	-118.69418	
42620	lower slope	50000	665500	-9999	-9999	32.37690	-118.67295	
42621	lower slope	50000	667500	-9999	-1596	32.37640	-118.65173	
42622	lower slope	50000	669500	-9999	-1532	32.37590	-118.63050	
42623	lower slope	50000	671500	-1434	-1405	32.37540	-118.60928	
42624	lower slope	50000	673500	-1327	-1340	32.37490	-118.58806	
42625	lower slope	50000	675500	-1279	-1283	32.37439	-118.56683	
42626	upper slope	50000	677500	-1015	-1121	32.37387	-118.54561	
42627	upper slope	50000	679500	-834	-848	32.37336	-118.52439	
42628	upper slope	50000	681500	-510	-537	32.37284	-118.50317	
42629	upper slope	50000	683500	-388	-411	32.37231	-118.48195	
42630	upper slope	50000	685500	-444	-330	32.37179	-118.46073	
42631	upper slope	50000	687500	-591	-497	32.37126	-118.43951	
42632	upper slope	50000	689500	-864	-935	32.37072	-118.41829	
42633	upper slope	50000	691500	-1123	-970	32.37019	-118.39707	
42634	upper slope	50000	693500	-970	-887	32.36964	-118.37585	
42635	upper slope	50000	695500	-753	-799	32.36910	-118.35464	
42636	upper slope	50000	697500	-785	-805	32.36855	-118.33342	
42461	lower slope	52000	527500	-1152	-1529	32.42045	-120.13823	
42462	lower slope	52000	529500	-985	-1440	32.42020	-120.11697	
42463	lower slope	52000	531500	-1283	-1492	32.41995	-120.09571	
42464	lower slope	52000	535500	-9999	-1549	32.41944	-120.05320	
42465	lower slope	52000	537500	-1339	-1182	32.41917	-120.03195	
42466	lower slope	52000	539500	-920	-971	32.41891	-120.01069	
42467	lower slope	52000	541500	-964	-996	32.41864	-119.98944	
42468	lower slope	52000	543500	-945	-971	32.41836	-119.96818	
42469	lower slope	52000	545500	-952	-971	32.41809	-119.94693	
42470	lower slope	52000	547500	-949	-925	32.41781	-119.92568	
42471	lower slope	52000	549500	-918	-873	32.41752	-119.90442	
42472	lower slope	52000	551500	-986	-958	32.41723	-119.88317	
42473	lower slope	52000	553500	-1059	-963	32.41694	-119.86192	
42474	lower slope	52000	555500	-1049	-1024	32.41665	-119.84067	
42475	lower slope	52000	557500	-1262	-1218	32.41635	-119.81941	
42476	lower slope	52000	559500	-1397	-1390	32.41605	-119.79816	
42477	lower slope	52000	561500	-1385	-1395	32.41574	-119.77691	
42478	lower slope	52000	563500	-1350	-1339	32.41543	-119.75566	
42479	lower slope	52000	565500	-1331	-1328	32.41512	-119.73441	
42480	lower slope	52000	567500	-1314	-1315	32.41480	-119.71316	
42481	lower slope	52000	569500	-1315	-1313	32.41448	-119.69191	
42482	lower slope	52000	571500	-1299	-1302	32.41416	-119.67066	
42483	lower slope	52000	573500	-874	-910	32.41383	-119.64941	
42484	lower slope	52000	575500	-710	-548	32.41350	-119.62816	
42485	lower slope	52000	577500	-690	-582	32.41316	-119.60691	Yes
42486	lower slope	52000	579500	-963	-1204	32.41283	-119.58566	Yes
42487	lower slope	52000	581500	-1444	-1404	32.41249	-119.56441	Yes
42488	lower slope	52000	583500	-1389	-1389	32.41214	-119.54317	Yes
42489	lower slope	52000	585500	-1404	-1396	32.41179	-119.52192	Yes
42490	lower slope	52000	587500	-1421	-1442	32.41144	-119.50067	Yes
42491	lower slope	52000	589500	-1450	-1457	32.41108	-119.47943	Yes
42492	lower slope	52000	591500	-1091	-982	32.41072	-119.45818	Yes
42493	upper slope	52000	593500	-1045	-958	32.41036	-119.43693	Yes
42494	upper slope	52000	595500	-1224	-1100	32.40999	-119.41569	Yes
42495	upper slope	52000	597500	-1029	-1001	32.40962	-119.39444	Yes
42496	upper slope	52000	599500	-978	-997	32.40925	-119.37320	Yes
42497	upper slope	52000	601500	-1218	-1212	32.40887	-119.35196	Yes
42498	upper slope	52000	603500	-1177	-1207	32.40849	-119.33071	Yes
42499	upper slope	52000	605500	-840	-714	32.40811	-119.30947	Yes
42500	upper slope	52000	607500	-578	-579	32.40772	-119.28822	Yes
42501	upper slope	52000	609500	-470	-464	32.40733	-119.26698	Yes
42502	upper slope	52000	611500	-355	-338	32.40693	-119.24574	Yes
42503	upper slope	52000	613500	-341	-342	32.40653	-119.22450	Yes
42504	upper slope	52000	615500	-340	-342	32.40613	-119.20326	Yes
42505	upper slope	52000	617500	-335	-309	32.40572	-119.18202	Yes
42506	upper slope	52000	619500	-248	-249	32.40532	-119.16078	Yes
42507	upper slope	52000	621500	-229	-236	32.40490	-119.13954	Yes
42508	upper slope	52000	623500	-222	-239	32.40449	-119.11830	Yes
42509	upper slope	52000	625500	-221	-222	32.40407	-119.09706	Yes
42510	upper slope	52000	627500	-157	-104	32.40364	-119.07582	Yes
42511	upper slope	52000	629500	-94	-95	32.40321	-119.05458	Yes
42512	upper slope	52000	631500	-114	-102	32.40278	-119.03334	Yes
42513	upper slope	52000	633500	-95	-101	32.40235	-119.01210	Yes
42514	upper slope	52000	635500	-99	-105	32.40191	-118.99087	Yes
42515	upper slope	52000	637500	-118	-110	32.40147	-118.96963	Yes
42516	upper slope	52000	639500	-338	-264	32.40102	-118.94839	Yes
42517	upper slope	52000	641500	-427	-423	32.40057	-118.92716	Yes
42518	upper slope	52000	643500	-500	-562	32.40012	-118.90592	Yes
42519	upper slope	52000	645500	-700	-776	32.39967	-118.88469	Yes
42520	upper slope	52000	647500	-909	-1004	32.39921	-118.86346	Yes
42521	upper slope	52000	649500	-1089	-1139	32.39874	-118.84222	Yes
42522	upper slope	52000	651500	-1310	-1312	32.39828	-118.82099	
42523	lower slope	52000	653500	-1434	-1486	32.39781	-118.79976	
42524	lower slope	52000	655500	-1575	-9999	32.39733	-118.77852	
42525	lower slope	52000	657500	-9999	-9999	32.39685	-118.75729	
42526	lower slope	52000	659500	-9999	-9999	32.39637	-118.73606	
42527	lower slope	52000	661500	-9999	-9999	32.39589	-118.71483	
42528	lower slope	52000	663500	-9999	-1565	32.39540	-118.69360	
42529	lower slope	52000	665500	-1490	-1551	32.39491	-118.67237	
42530	lower slope	52000	667500	-1467	-1548	32.39441	-118.65114	
42531	lower slope	52000	669500	-1501	-1524	32.39391	-118.62991	
42532	lower slope	52000	671500	-1384	-1317	32.39341	-118.60869	
42533	upper slope	52000	673500	-1217	-1153	32.39291	-118.58746	
42534	upper slope	52000	675500	-1171	-1021	32.39240	-118.56623	
42535	upper slope	52000	677500	-985	-881	32.39188	-118.54500	
42536	upper slope	52000	679500	-828	-874	32.39137	-118.52378	
42537	upper slope	52000	681500	-786	-633	32.39085	-118.50255	
42538	upper slope	52000	683500	-636	-561	32.39032	-118.48133	
42539	upper slope	52000	685500	-649	-558	32.38980	-118.46010	
42540	upper slope	52000	687500	-796	-716	32.38926	-118.43888	
42541	upper slope	52000	689500	-947	-1033	32.38873	-118.41766	
42542	upper slope	52000	691500	-1125	-1109	32.38819	-118.39643	
42543	upper slope	52000	693500	-1110	-1005	32.38765	-118.37521	
42544	upper slope	52000	695500	-837	-902	32.38711	-118.35399	
42545	upper slope	52000	697500	-823	-847	32.38656	-118.33277	
42546	upper slope	52000	699500	-885	-868	32.38600	-118.31155	
42547	upper slope	52000	701500	-758	-783	32.38545	-118.29033	
42548	upper slope	52000	703500	-814	-661	32.38489	-118.26911	
42549	upper slope	52000	705500	-905	-725	32.38433	-118.24789	
42550	upper slope	52000	707500	-1108	-1157	32.38376	-118.22668	
42368	lower slope	54000	529500	-1232	-1596	32.43823	-120.11667	
42369	lower slope	54000	535500	-9999	-1565	32.43746	-120.05289	
42370	lower slope	54000	537500	-1421	-1261	32.43720	-120.03164	
42371	lower slope	54000	539500	-973	-1032	32.43693	-120.01038	
42372	lower slope	54000	541500	-1070	-1119	32.43666	-119.98912	
42373	lower slope	54000	543500	-1161	-1195	32.43639	-119.96786	
42374	lower slope	54000	545500	-1130	-1159	32.43611	-119.94660	
42375	lower slope	54000	547500	-1211	-1188	32.43583	-119.92534	
42376	lower slope	54000	549500	-1266	-1253	32.43555	-119.90409	
42377	lower slope	54000	551500	-1292	-1080	32.43526	-119.88283	
42378	lower slope	54000	553500	-1330	-1235	32.43497	-119.86157	
42379	lower slope	54000	555500	-1409	-1438	32.43467	-119.84032	
42380	lower slope	54000	557500	-1515	-1433	32.43437	-119.81906	
42381	lower slope	54000	559500	-1505	-1488	32.43407	-119.79780	
